"","C_p_val","C_avg_log2FC","C_pct.1","C_pct.2","C_p_val_adj","T_p_val","T_avg_log2FC","T_pct.1","T_pct.2","T_p_val_adj","max_pval","minimump_p_val"
"Pkp4",6.29514914497063e-137,-0.436002370485528,0.986,0.91,1.39204633042736e-132,2.18427784076116e-63,-0.378043304306713,0.99,0.94,4.83009358927515e-59,2.18427784076116e-63,1.25902982899411e-136
"Cdkn2aip",6.54649645624783e-137,-0.331503974092758,0.057,0.307,1.44762676137008e-132,1.03593946256763e-75,-0.288273910617634,0.065,0.301,2.29077293357579e-71,1.03593946256763e-75,1.30929929124954e-136
"Arfip2",6.91453880793221e-137,-0.341094778754645,0.314,0.585,1.52901196659805e-132,7.08890654343041e-88,-0.340569055896974,0.299,0.579,1.56756990394877e-83,7.08890654343041e-88,1.38290776158641e-136
"Tomm7",7.50745808290742e-137,-0.274956143490926,1,0.998,1.66012420587332e-132,8.88993931400011e-95,-0.268940280493183,1,0.999,1.96583228050484e-90,8.88993931400011e-95,1.50149161658153e-136
"Trappc11",7.87628737446909e-137,-0.270859327220927,0.079,0.348,1.74168342711635e-132,8.52007975080091e-80,-0.275287207589276,0.083,0.341,1.88404523529461e-75,8.52007975080091e-80,1.57525747489381e-136
"1700123O20Rik",7.99131174957795e-137,-0.278664542038923,0.134,0.428,1.76711876718417e-132,3.47501697221243e-80,-0.275373831985068,0.153,0.441,7.68430503065334e-76,3.47501697221243e-80,1.59826234991558e-136
"Foxred1",8.42810608542141e-137,-0.294439358855342,0.055,0.305,1.86370709866924e-132,5.19005605650027e-72,-0.253932949380529,0.056,0.281,1.1476770957739e-67,5.19005605650027e-72,1.68562121708428e-136
"Furin",8.65877014676671e-137,1.09516715600417,0.519,0.383,1.91471384255452e-132,1.93115649268519e-05,0.478696084543092,0.31,0.326,0.427036635227475,1.93115649268519e-05,1.73175402935338e-136
"Polr1b",9.35593981587551e-137,-0.310719348387924,0.032,0.262,2.06887897148455e-132,1.93148054283601e-72,-0.289018721993988,0.044,0.258,4.27108292437326e-68,1.93148054283601e-72,1.87118796317506e-136
"Gm11944",9.92033892102925e-137,-0.331345220508845,0.026,0.25,2.1936845456072e-132,4.527500029264e-85,-0.343145873122423,0.032,0.263,1.00116608147115e-80,4.527500029264e-85,1.98406778420582e-136
"H2-DMb1",1.00870021257382e-136,0.877478278389438,0.249,0.088,2.23053878006448e-132,1.67550064601495e-32,0.396746554568664,0.137,0.061,3.70503457853286e-28,1.67550064601495e-32,2.01740042514759e-136
"Fam57a",1.01760362921443e-136,-0.315041208520293,0.027,0.253,2.25022690528188e-132,4.79369288684004e-76,-0.295185511521001,0.035,0.25,1.06002930806694e-71,4.79369288684004e-76,2.0352072584289e-136
"Urgcp",1.25067689732683e-136,-0.279550028137114,0.195,0.5,2.76562182305882e-132,7.55377860655975e-109,-0.330809245864732,0.187,0.524,1.67036706326856e-104,7.55377860655975e-109,2.50135379465365e-136
"Ankra2",1.36088364556953e-136,-0.299166423275505,0.076,0.341,3.0093220054479e-132,1.49582303422167e-99,-0.356486093281478,0.085,0.38,3.30771347557438e-95,1.49582303422167e-99,2.72176729113914e-136
"Dalrd3",1.37650168974489e-136,-0.300518815757498,0.049,0.294,3.04385818653288e-132,8.97823151617393e-74,-0.266766918828085,0.068,0.302,1.98535633517154e-69,8.97823151617393e-74,2.75300337948981e-136
"Rpgrip1l",1.40675639355478e-136,-0.299598495314181,0.046,0.287,3.11076041306768e-132,1.20880102986373e-80,-0.278663115816198,0.059,0.302,2.67302171733768e-76,1.20880102986373e-80,2.81351278710953e-136
"Vcp",1.46568627547396e-136,-0.320454164716051,1,0.998,3.24107206095557e-132,3.7224663217831e-94,-0.315154611554548,0.999,0.999,8.23148977735897e-90,3.7224663217831e-94,2.93137255094789e-136
"Mrps26",1.60566587723422e-136,-0.362919958479716,0.993,0.954,3.55060895432804e-132,3.86399216288425e-77,-0.340130702623165,0.992,0.956,8.54444586978595e-73,3.86399216288425e-77,3.21133175446845e-136
"Mrps36",1.67481684830976e-136,-0.342130649886033,0.993,0.965,3.70352249666738e-132,3.91409467169174e-90,-0.315223859925527,0.995,0.971,8.65523754751194e-86,3.91409467169174e-90,3.34963369661958e-136
"Trib3",1.87618964493182e-136,-0.461671296002692,0.06,0.309,4.14881816183774e-132,7.06186532595343e-108,-0.60117616770993,0.154,0.453,1.56159027952808e-103,7.06186532595343e-108,3.75237928986366e-136
"C430049B03Rik",1.90145955955762e-136,-0.436740590778491,0.047,0.288,4.20469752404977e-132,4.85108689530239e-60,-0.251335773577413,0.057,0.253,1.07272084515822e-55,4.85108689530239e-60,3.80291911911533e-136
"Ddx19a",1.92101928982007e-136,-0.29482502118124,0.105,0.387,4.24794995557913e-132,1.69448400623508e-75,-0.257707359369891,0.103,0.365,3.74701248298763e-71,1.69448400623508e-75,3.84203857964016e-136
"Timm21",2.1206644578087e-136,-0.29205291264718,0.041,0.28,4.68942531555237e-132,1.09622492846585e-80,-0.307632652377652,0.046,0.277,2.42408218431653e-76,1.09622492846585e-80,4.24132891561751e-136
"Synj1",2.29108732370959e-136,0.634128165747311,0.788,0.6,5.06628139891902e-132,1.08367183774101e-55,0.559365474959426,0.715,0.586,2.3963235347967e-51,1.08367183774101e-55,4.58217464741927e-136
"Uck1",2.75499860320362e-136,-0.290935560664603,0.046,0.287,6.09212841126416e-132,1.32639057742764e-75,-0.29158852444495,0.056,0.286,2.93304748386574e-71,1.32639057742764e-75,5.5099972064072e-136
"Echdc1",3.09214615957663e-136,-0.370452560270714,0.329,0.588,6.83766280267181e-132,8.33812036723404e-57,-0.29460350925153,0.423,0.612,1.84380855680646e-52,8.33812036723404e-57,6.18429231915336e-136
"Ndc1",3.23180527044745e-136,-0.341415873176925,0.053,0.299,7.14649099454044e-132,2.53830141798286e-98,-0.376533064889917,0.05,0.321,5.61294592558551e-94,2.53830141798286e-98,6.46361054089485e-136
"Trim28",3.763355441849e-136,-0.367586943037987,0.975,0.887,8.32190788856069e-132,1.07217356041066e-89,-0.32948960926852,0.988,0.908,2.3708973941361e-85,1.07217356041066e-89,7.52671088369801e-136
"Kctd3",3.78338556120167e-136,-0.294255524610548,0.052,0.299,8.36620049148526e-132,1.00267456738541e-86,-0.314342144162431,0.05,0.298,2.21721427085935e-82,1.00267456738541e-86,7.56677112240332e-136
"Taf1b",5.84061889348498e-136,-0.280573158818859,0.083,0.355,1.29153605591633e-131,2.32676478403362e-83,-0.271020150064978,0.078,0.339,5.14517496693354e-79,2.32676478403362e-83,1.16812377869701e-135
"Slc35a2",6.82210297735822e-136,-0.363290637484409,0.32,0.584,1.50857163138322e-131,6.18329257263577e-99,-0.367434005123514,0.287,0.58,1.36731148658695e-94,6.18329257263577e-99,1.36442059547168e-135
"Pla2g6",7.20421235155446e-136,-0.337091490941025,0.042,0.28,1.59306747729924e-131,2.65133690624941e-85,-0.360777096650459,0.061,0.311,5.86290130078932e-81,2.65133690624941e-85,1.44084247031089e-135
"Hnrnpr",7.38923793203607e-136,-0.307675880054441,0.985,0.92,1.63398218391114e-131,5.11938556867706e-92,-0.334277735722597,0.981,0.91,1.13204973080156e-87,5.11938556867706e-92,1.4778475864072e-135
"Hivep2",9.74904605147342e-136,0.685620926643822,0.996,0.853,2.15580655336232e-131,2.4804371804842e-51,0.605365562953532,0.992,0.854,5.48499073720471e-47,2.4804371804842e-51,1.94980921029463e-135
"Paxx",9.98985655901796e-136,-0.303120777942582,0.069,0.327,2.20905698089564e-131,9.97146039725176e-109,-0.392373432671043,0.059,0.356,2.20498903764428e-104,9.97146039725176e-109,1.99797131180359e-135
"Pacsin3",1.03922685394319e-135,-0.308525208296482,0.019,0.236,2.29804234212457e-131,2.71361307152422e-84,-0.322247335493361,0.036,0.268,6.0006125850615e-80,2.71361307152422e-84,2.07845370788635e-135
"Knl1",1.05377999782005e-135,-0.590739852337474,0.04,0.272,2.33022370917947e-131,4.86584934710773e-84,-0.585668916562738,0.215,0.463,1.07598526612593e-79,4.86584934710773e-84,2.10755999564009e-135
"Phospho2",1.0560561670445e-135,-0.284701611108194,0.078,0.345,2.3352570021855e-131,5.04159313499306e-102,-0.362769893345001,0.087,0.386,1.11484748994102e-97,5.04159313499306e-102,2.11211233408904e-135
"Bms1",1.1248484858861e-135,-0.377890140852111,0.977,0.89,2.48737745683994e-131,1.86376028671493e-71,-0.323718881752436,0.981,0.888,4.12133312201273e-67,1.86376028671493e-71,2.24969697177217e-135
"Entr1",1.28955312015829e-135,-0.268020452876314,0.124,0.416,2.85158881460604e-131,3.18063316286471e-88,-0.311299914611314,0.126,0.415,7.03333411304272e-84,3.18063316286471e-88,2.57910624031661e-135
"Setd1a",1.30574033849697e-135,-0.276847863103363,0.091,0.367,2.88738361051834e-131,5.70253317280926e-90,-0.317507575873015,0.095,0.376,1.26100116050331e-85,5.70253317280926e-90,2.61148067699397e-135
"Uba7",1.3102274196425e-135,-0.367675188750398,0.092,0.361,2.89730589305547e-131,1.20063137047665e-83,-0.346524331184861,0.093,0.364,2.65495614953501e-79,1.20063137047665e-83,2.62045483928498e-135
"Sema4g",1.36842508301668e-135,-0.33750661630448,0.021,0.24,3.02599838607479e-131,1.07340179193698e-63,-0.271239000324987,0.029,0.213,2.37361338251023e-59,1.07340179193698e-63,2.73685016603337e-135
"Fastkd2",1.46074893627668e-135,-0.295299740349703,0.043,0.282,3.23015412278862e-131,2.8997560403113e-71,-0.257632024858057,0.062,0.288,6.41223053194037e-67,2.8997560403113e-71,2.92149787255333e-135
"Ranbp17",1.49961379440318e-135,-0.347712182186084,0.02,0.238,3.31609598356375e-131,3.32783083894143e-81,-0.341584415164635,0.029,0.25,7.35883233415118e-77,3.32783083894143e-81,2.99922758880637e-135
"2610318N02Rik",1.60716808025571e-135,-0.312172041569096,0.023,0.243,3.55393077586945e-131,3.4594208254829e-91,-0.335640185298156,0.033,0.278,7.64981727139034e-87,3.4594208254829e-91,3.21433616051143e-135
"Cdkn2c",1.82149447115628e-135,-0.343299569769489,0.036,0.269,4.02787072406787e-131,1.48648746382985e-97,-0.410145611811609,0.042,0.305,3.28706972876694e-93,1.48648746382985e-97,3.64298894231252e-135
"Mthfd2",1.8494329605765e-135,-0.674885784492689,0.99,0.914,4.08965110572281e-131,1.18158670018792e-107,-0.681116611928432,0.987,0.929,2.61284267012554e-103,1.18158670018792e-107,3.69886592115299e-135
"Pfkm",2.26582054713051e-135,-0.306686143130292,0.024,0.245,5.01040897586969e-131,2.60625937979621e-74,-0.292411773072187,0.029,0.236,5.76322136654337e-70,2.60625937979621e-74,4.53164109426102e-135
"Got1",2.33441090906623e-135,-0.342524097150025,0.998,0.99,5.16208284321815e-131,7.71475968439771e-105,-0.35629150524398,0.998,0.987,1.70596480901087e-100,7.71475968439771e-105,4.66882181813236e-135
"Rpa2",2.50525635747167e-135,-0.428790465270291,0.051,0.292,5.5398733832771e-131,8.59773915394436e-98,-0.472086823333322,0.063,0.337,1.90121805911172e-93,8.59773915394436e-98,5.01051271494331e-135
"Nek1",2.56602739122787e-135,-0.383567863633447,0.297,0.563,5.6742563702222e-131,1.03289650057967e-119,-0.431829055821733,0.129,0.465,2.28404403173183e-115,1.03289650057967e-119,5.13205478245588e-135
"Tctn2",2.66828283293083e-135,-0.32542833167073,0.015,0.228,5.90037382845994e-131,3.66174246839343e-89,-0.33931926898554,0.026,0.261,8.0972111203584e-85,3.66174246839343e-89,5.33656566586153e-135
"Cfap410",3.11824997949e-135,-0.293113241991776,0.057,0.308,6.89538617964624e-131,1.99881401997945e-93,-0.348603904893956,0.083,0.366,4.41997744238056e-89,1.99881401997945e-93,6.23649995897995e-135
"3110056K07Rik",3.30377096884646e-135,-0.287861305209793,0.07,0.33,7.30562874341018e-131,4.66686198534852e-82,-0.318181398352279,0.072,0.324,1.03198319082012e-77,4.66686198534852e-82,6.60754193769293e-135
"Msantd2",3.77739194077799e-135,-0.294718702441497,0.193,0.493,8.35294679864236e-131,5.98758930233735e-86,-0.324599991511578,0.101,0.377,1.32403562242586e-81,5.98758930233735e-86,7.55478388155596e-135
"Gfm2",3.8598441737396e-135,-0.273661342641925,0.097,0.377,8.53527342139039e-131,3.81772321446222e-78,-0.265664651296211,0.102,0.369,8.44213134414031e-74,3.81772321446222e-78,7.71968834747906e-135
"Clcn5",4.50803989758744e-135,0.84514079253769,0.762,0.583,9.9686286255351e-131,0.462967368078386,0.34068874263678,0.44,0.542,1,0.462967368078386,9.01607979517481e-135
"Gdi1",4.83669214411202e-135,-0.310857093930872,0.247,0.544,1.06953773382749e-130,1.63564605957602e-95,-0.300986743131447,0.224,0.541,3.61690413154046e-91,1.63564605957602e-95,9.67338428822408e-135
"2610020C07Rik",5.25850361550733e-135,-0.305924888625163,0.074,0.336,1.16281290449714e-130,1.30261804359773e-103,-0.395029804045878,0.077,0.374,2.88047927980765e-99,1.30261804359773e-103,1.05170072310148e-134
"Vamp2",5.6175595376436e-135,-0.296359022435611,0.158,0.455,1.24221094055913e-130,3.25280370811987e-91,-0.350360093107995,0.107,0.394,7.19292483976546e-87,3.25280370811987e-91,1.12351190752871e-134
"Prkaa1",6.13048265750893e-135,-0.286307069164116,0.165,0.461,1.35563363005495e-130,2.80504638591675e-86,-0.267815973323434,0.181,0.488,6.20279907317772e-82,2.80504638591675e-86,1.22609653150179e-134
"Gm20619",6.56185779018586e-135,-0.433542833961457,0.019,0.234,1.4510236131438e-130,1.00448234706284e-103,-0.502678850550471,0.032,0.298,2.22121181406006e-99,1.00448234706284e-103,1.31237155803715e-134
"Tpmt",7.07055172543372e-135,-0.312382403438567,0.035,0.265,1.56351110304516e-130,2.23420726195625e-85,-0.313845476106045,0.042,0.282,4.94050251836385e-81,2.23420726195625e-85,1.41411034508678e-134
"Pfdn1",7.10302258300969e-135,-0.289959102306435,0.998,0.992,1.57069138378093e-130,5.1058334519288e-108,-0.31040881915015,0.997,0.994,1.12905295122502e-103,5.1058334519288e-108,1.42060451660198e-134
"Paxip1",7.16446420284371e-135,-0.306717640977191,0.064,0.316,1.58427796917483e-130,1.67194755983704e-92,-0.334259810256476,0.061,0.329,3.69717763906764e-88,1.67194755983704e-92,1.43289284056877e-134
"Xlr3b",7.70179643466797e-135,-0.305828018650616,0.017,0.231,1.70309824559813e-130,1.18781696663244e-71,-0.278324720607704,0.028,0.229,2.62661965831431e-67,1.18781696663244e-71,1.54035928693361e-134
"Hook2",9.72902964373608e-135,-0.316720305280014,0.075,0.335,2.15138032511936e-130,1.58132535419393e-68,-0.289130724240615,0.086,0.317,3.49678475572904e-64,1.58132535419393e-68,1.94580592874726e-134
"Dnm1",9.94991610046578e-135,-0.326598241028842,0.025,0.247,2.200224947296e-130,4.81186730096031e-67,-0.287273653935479,0.034,0.228,1.06404821626135e-62,4.81186730096031e-67,1.98998322009319e-134
"Fxn",6.35675011468961e-92,-0.434722710043451,0.967,0.832,1.40566815286131e-87,1.01587860997582e-134,-0.51665323750382,0.978,0.872,2.24641237023954e-130,6.35675011468961e-92,2.03175721995163e-134
"Nradd",1.01998397725651e-134,-0.322987823618966,0.027,0.249,2.25549056890731e-130,6.79159671128047e-84,-0.324346980172276,0.045,0.282,1.50182578076545e-79,6.79159671128047e-84,2.03996795451307e-134
"Wdr46",1.05724075497326e-134,-0.296148476398589,0.059,0.309,2.33787648147237e-130,6.04017396645525e-91,-0.3363162196485,0.057,0.319,1.33566366920225e-86,6.04017396645525e-91,2.11448150994652e-134
"Mrps2",1.06603457174084e-134,-0.296295472683895,0.043,0.28,2.35732224849052e-130,8.75852620280987e-84,-0.298247786005339,0.052,0.295,1.93677289922735e-79,8.75852620280987e-84,2.13206914348167e-134
"Tbl2",1.15994104039771e-134,-0.332097561236359,0.067,0.323,2.56497762263145e-130,1.04915532776449e-77,-0.313636326598686,0.051,0.283,2.31999717628561e-73,1.04915532776449e-77,2.31988208079537e-134
"Hmgxb4",1.17465792263739e-134,-0.287004974025785,0.1,0.378,2.59752106432805e-130,3.43421921116116e-90,-0.316506303016462,0.098,0.382,7.59408894164067e-86,3.43421921116116e-90,2.34931584527478e-134
"Edil3",1.34473417318259e-134,-0.413423555060892,0.03,0.255,2.97361067715866e-130,3.88622173716888e-61,-0.330627401373075,0.036,0.219,8.59360212740155e-57,3.88622173716888e-61,2.68946834636523e-134
"Chka",1.41010148632225e-134,0.888839683653341,0.99,0.825,3.11815741670439e-130,2.1267656766677e-29,0.553068775288861,0.987,0.827,4.70291694081529e-25,2.1267656766677e-29,2.82020297264448e-134
"Wdr53",1.56201540355809e-134,-0.289103561607004,0.051,0.295,3.45408466188799e-130,2.46616959733752e-81,-0.2884159268013,0.062,0.309,5.45344083059247e-77,2.46616959733752e-81,3.12403080711612e-134
"Adpgk",1.67725662482963e-134,-0.295542583835464,0.054,0.301,3.70891757448576e-130,1.46491411638151e-68,-0.252356886169248,0.056,0.272,3.23936458555443e-64,1.46491411638151e-68,3.35451324965922e-134
"Ifitm3",2.27924228680059e-134,0.565841916384495,1,0.999,5.04008846880216e-130,1.7166381519304e-84,0.490962699147979,1,1,3.7960019453637e-80,1.7166381519304e-84,4.55848457360121e-134
"Wdr55",2.50672132101373e-134,-0.307480000775236,0.054,0.299,5.54311285715766e-130,8.6812571324364e-82,-0.309311572579146,0.06,0.302,1.91968638969566e-77,8.6812571324364e-82,5.01344264202736e-134
"Dedd",2.64877549322388e-134,-0.278331663651119,0.066,0.321,5.85723724816597e-130,9.61028436530834e-76,-0.275174850284698,0.072,0.312,2.12512218170063e-71,9.61028436530834e-76,5.29755098644776e-134
"Sept10",2.78610192159817e-134,-0.273840644047089,0.077,0.343,6.16090717923004e-130,1.61258147813145e-88,-0.322341936505583,0.07,0.335,3.56590142259208e-84,1.61258147813145e-88,5.57220384319627e-134
"Tpra1",2.85769051402442e-134,-0.290126050907422,0.073,0.334,6.31921103366219e-130,2.36383782063453e-86,-0.285384319466691,0.091,0.37,5.22715457276915e-82,2.36383782063453e-86,5.71538102804892e-134
"Jazf1",2.88698334145908e-134,-0.385243003337267,0.06,0.309,6.38398626296847e-130,2.20574827558987e-92,-0.417645126428614,0.05,0.311,4.87757116181188e-88,2.20574827558987e-92,5.77396668291823e-134
"Pcgf1",3.1252296613376e-134,-0.294027758357188,0.034,0.262,6.91082035011584e-130,5.36843709797963e-75,-0.286868006684204,0.041,0.257,1.18712249547624e-70,5.36843709797963e-75,6.25045932267504e-134
"Cdc123",3.16247827596048e-134,-0.338922412528006,0.98,0.899,6.9931882116314e-130,3.25742319828276e-87,-0.320505724784411,0.981,0.895,7.20313991836267e-83,3.25742319828276e-87,6.32495655192084e-134
"2310022B05Rik",6.26482511147161e-79,-0.257733100069837,0.413,0.603,1.38534077689972e-74,3.24447158650342e-134,-0.422538571393925,0.19,0.548,7.17450001923501e-130,6.26482511147161e-79,6.48894317300698e-134
"Mrpl55",3.43907170825759e-134,-0.337714217927781,0.978,0.903,7.60481926847e-130,2.57117462911565e-70,-0.289942268524279,0.983,0.885,5.68563845736345e-66,2.57117462911565e-70,6.87814341651499e-134
"Mrpl17",3.61979537308028e-134,-0.313111821934407,0.997,0.976,8.00445350849242e-130,1.7016514662934e-105,-0.341047197736123,0.993,0.975,3.76286188741459e-101,1.7016514662934e-105,7.23959074616075e-134
"Coro2a",4.79004237064815e-134,0.568307760487216,0.199,0.056,1.05922206942143e-129,1.58429603891014e-41,0.306266418161256,0.107,0.035,3.503353830842e-37,1.58429603891014e-41,9.58008474129621e-134
"Gpr19",4.99200723454622e-134,-0.324877598349156,0.029,0.253,1.10388255977521e-129,8.82965276188031e-96,-0.382487912459649,0.03,0.282,1.95250111523459e-91,8.82965276188031e-96,9.98401446909263e-134
"Tdp1",5.40374676509828e-134,-0.316551970804536,0.046,0.282,1.19493052216618e-129,6.44370039214152e-96,-0.346288511030251,0.043,0.306,1.42489546771425e-91,6.44370039214152e-96,1.08074935301964e-133
"Actr8",6.23090185082066e-134,-0.30245844543789,0.058,0.304,1.37783932627197e-129,6.69085096067965e-80,-0.287014539554247,0.064,0.307,1.47954787293509e-75,6.69085096067965e-80,1.24618037016416e-133
"Cd37",9.85373980260068e-69,0.317222737861289,0.185,0.075,2.17895748254909e-64,6.34684603957882e-134,0.625627956974352,0.266,0.076,1.40347806473207e-129,9.85373980260068e-69,1.26936920791578e-133
"Hps5",7.06723973990543e-134,-0.286914355023997,0.173,0.469,1.56277872368529e-129,2.35715568194186e-96,-0.282258437489481,0.181,0.501,5.21237835947803e-92,2.35715568194186e-96,1.41344794798105e-133
"Suz12",7.27202602802822e-134,-0.387376415188708,0.995,0.965,1.60806311557788e-129,3.16010349017225e-56,-0.31472177962482,0.993,0.95,6.98793684781789e-52,3.16010349017225e-56,1.45440520560565e-133
"Mgme1",8.69862232168929e-134,-0.283803212444383,0.05,0.294,1.92352635399515e-129,9.84400594493384e-82,-0.313560986055802,0.058,0.301,2.17680503460322e-77,9.84400594493384e-82,1.7397244643379e-133
